"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","speed.min","speed.max","mean_speed_kmh","median_speed_kmh","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.speed","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","occluded_now","deviation_counting_active","speed_oob_now","speed_deviation_event","occ_speed_deviation_event","vis_speed_deviation_event","total_speed_deviation_event_total","occ_speed_deviation_event_total","vis_speed_deviation_event_total","lane_oob_now","lane_deviation_event","occ_lane_deviation_event","vis_lane_deviation_event","total_lane_deviation_event_total","occ_lane_deviation_event_total","vis_lane_deviation_event_total"
73.85585,"P15","1.2.1_occon_110_mo_01_ch",106.21224,47,4594.87793,7113.70459,-168.281555,-0.013794,0.681863,29.5034,29.0618,29.5034,106.148470844515,106.49196,10,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":73.7896,""dist"":1.97972}",0.704582000000002,8.104582,0,9.1,7,0.518754,29.0618,7,7.4,0.002319,-0.016113,-0.013794,-0.0153705,0.000962052270632199,0.518754,0.681863,0.613575875,0.0577241874568501,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,2,FALSE,FALSE,FALSE,FALSE,0,0,0
74.969116,"P15","1.2.1_occon_110_mo_01_ch",108.63972,48,4562.344238,7107.391602,-169.925323,-0.012939,0.692755,30.1777,29.8019,30.1777,106.148470844515,106.49196,9.8,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":74.9218,""dist"":2.01339}",0.608185000000006,7.50818500000001,0,13.4,9.7,0.710006,29.8019,9.7,6.9,0.001342,-0.012939,-0.011597,-0.0122651428571429,0.000671042579019501,0.692755,0.710501,0.705262571428571,0.00674165328034459,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,2,FALSE,FALSE,FALSE,FALSE,0,0,0
76.181419,"P15","1.2.1_occon_110_mo_01_ch",111.2004,49,4525.873047,7101.40918,-171.482742,-0.008748,0.508587,30.889,30.4853,30.889,106.148470844515,106.49196,17.4,23.6,"{""type"":""M"",""msg"":""FADE0"",""time"":76.1381,""dist"":2.05043}",0.707779000000002,18.107779,0,10.9,7.3,0.630615,30.4853,7.3,17.4,0.003011,-0.011759,-0.008748,-0.009709375,0.000996407824924829,0.508587,0.630615,0.569122875,0.0430612093766785,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
77.392303,"P15","1.2.1_occon_110_mo_01_ch",112.91256,50,4488.537598,7096.20459,-172.747818,-0.007731,0.3481,31.3646,31.1234,31.3646,106.148470844515,106.49196,8.8,13.5,"{""type"":""M"",""msg"":""FADE0"",""time"":77.356,""dist"":2.08833}",0.704871999999995,9.504872,0,20.6,11.9,0.434145,31.1234,11.9,8.8,0.00236,-0.010091,-0.007731,-0.008783875,0.000976325975642503,0.3481,0.434145,0.388669875,0.0304747744697503,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
78.503395,"P15","1.2.1_occon_110_mo_01_ch",113.14512,51,4453.850098,7092.052246,-173.694565,-0.008057,0.37445,31.4292,31.4292,31.4625,106.148470844515,106.49196,5.9,11.1,"{""type"":""M"",""msg"":""FADE0"",""time"":78.4449,""dist"":2.12256}",0.606071,6.506071,0,6.3,10.4,0.328846,31.4549,6.3,5.9,0.001669,-0.008057,-0.006388,-0.00710328571428571,0.000726989388800532,0.328846,0.37445,0.346127857142857,0.0170326935179434,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
80.01783,"P15","1.2.1_occon_110_mo_01_ch",111.5532,52,4406.755371,7087.558105,-175.663086,-0.010254,0.56053,30.987,30.987,31.33,106.148470844515,106.49196,28.8,20.5,"{""type"":""M"",""msg"":""FADE0"",""time"":80.0105,""dist"":2.17149}",1.009102,21.509102,0,14.1,10.5,0.456572,31.33,10.5,20.5,0.002848,-0.013102,-0.010254,-0.0119924545454545,0.00108362829084852,0.456572,0.56053,0.518123272727273,0.0344765055627478,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
81.328941,"P15","1.2.1_occon_110_mo_01_ch",108.95652,53,4366.687988,7085.003906,-177.353745,-0.012939,0.636095,30.2657,30.2657,30.7554,106.148470844515,106.49196,10.2,7.2,"{""type"":""M"",""msg"":""FADE0"",""time"":81.2685,""dist"":2.21004}",0.805473000000006,8.005473,0,24.2,56.2,0.597109,30.7554,24.2,7.2,0.003173,-0.012939,-0.009766,-0.0121977777777778,0.00113920946030326,0.597109,0.637535,0.623787333333333,0.0150377600143771,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
82.639709,"P15","1.2.1_occon_110_mo_01_ch",105.28524,54,4327.77832,7083.771484,-179.106415,-0.009766,0.475893,29.2459,29.2459,29.8881,106.148470844515,106.49196,17.3,10.3,"{""type"":""M"",""msg"":""FADE0"",""time"":82.6141,""dist"":2.25005}",0.805960999999996,11.105961,0,14,9.3,0.59588,29.8881,9.3,10.3,0.000975999999999999,-0.010742,-0.009766,-0.0103805555555556,0.000404858960352587,0.475893,0.59588,0.538426444444444,0.0415248209451621,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
83.649811,"P15","1.2.1_occon_110_mo_01_ch",102.50892,55,4298.705078,7083.532227,-179.905106,-0.004028,0.349123,28.4747,28.4747,28.8428,106.148470844515,106.49196,4.8,8.1,"{""type"":""M"",""msg"":""FADE0"",""time"":83.5924,""dist"":2.27824}",0.502837999999997,5.302838,0,8.2,12.4,0.393102,28.8428,8.2,4.8,0.002198,-0.006226,-0.004028,-0.00467933333333333,0.00085188348186044,0.349123,0.393102,0.367122833333333,0.0167788210958537,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
85.064972,"P15","1.2.1_occon_110_mo_01_ch",100.05444,56,4258.983887,7083.756348,179.052368,-0.007406,0.534222,27.7929,27.7929,28.19,106.148470844515,106.49196,4.6,11,"{""type"":""M"",""msg"":""FADE0"",""time"":85.0082,""dist"":2.31802}",0.909751999999997,5.509752,0,4.4,8.1,0.373985,28.19,4.4,4.6,0.00236,-0.007406,-0.005046,-0.0069298,0.000785991914009864,0.373985,0.534222,0.4478428,0.0543490700703435,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,2,FALSE,FALSE,FALSE,FALSE,0,0,0
86.382256,"P15","1.2.1_occon_110_mo_01_ch",98.92944,57,4222.626953,7084.796387,177.283249,-0.013794,0.782831,27.4804,27.4804,27.6446,106.148470844515,106.49196,9.1,6.7,"{""type"":""M"",""msg"":""FADE0"",""time"":86.3713,""dist"":2.35567}",0.812187999999992,7.51218799999999,0,19.8,15.7,0.653205,27.6446,15.7,6.7,0.003865,-0.014282,-0.010417,-0.0130343333333333,0.00155347658495389,0.653205,0.782831,0.730785333333333,0.0459339720550052,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6,3,3,FALSE,FALSE,FALSE,FALSE,0,0,0
88.10276,"P15","1.2.1_occon_110_mo_01_ch",99.37908,58,4175.485352,7088.266602,173.96051,-0.015788,0.268802,27.6053,27.4324,27.6053,106.148470844515,106.49196,4.5,2.6,"{""type"":""M"",""msg"":""FADE0"",""time"":88.0342,""dist"":2.40135}",1.215248,3.815248,0,7.1,5.1,0.761807,27.4355,5.1,2.6,0.001668,-0.017293,-0.015625,-0.0166954615384615,0.000647243850927996,0.268802,0.761807,0.569531692307692,0.163186479958454,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6,3,3,FALSE,FALSE,FALSE,FALSE,0,0,0
89.11116,"P15","1.2.1_occon_110_mo_01_ch",100.83492,59,4147.660645,7091.501953,173.258957,0.006195,-0.484569,28.0097,27.7894,28.0097,106.148470844515,106.49196,5.1,6.5,"{""type"":""M"",""msg"":""FADE0"",""time"":89.042,""dist"":2.42932}",0.504187999999999,5.604188,0,16,2.9,-0.121917,27.7894,2.9,5.1,0.010549,-0.004354,0.006195,0.00180216666666667,0.00446336964262055,-0.484569,-0.121917,-0.313058,0.136570119305798,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,3,3,FALSE,FALSE,FALSE,FALSE,0,0,0
90.122604,"P15","1.2.1_occon_110_mo_01_ch",102.83904,60,4119.281738,7094.688477,174.05011,0.00233,-0.573332,28.5664,28.2728,28.5664,106.148470844515,106.49196,3.4,5,"{""type"":""M"",""msg"":""FADE0"",""time"":90.089,""dist"":2.45885}",0.50415799999999,3.90415799999999,0,3.7,5.1,-0.650656,28.2728,3.7,3.4,0.006022,0.00233,0.008352,0.006263,0.00247098992308751,-0.654842,-0.573332,-0.627763333333333,0.0318873891039494,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,3,3,FALSE,FALSE,FALSE,FALSE,0,0,0
91.337578,"P15","1.2.1_occon_110_mo_01_ch",105.68952,61,4084.382812,7098.491699,173.180115,-0.009074,0.14772,29.3582,28.8826,29.3582,106.148470844515,106.49196,3.2,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":91.3162,""dist"":2.49429}",0.708556999999999,3.908557,0,4.1,7.2,-0.312635,28.8826,4.1,3.2,0.002035,-0.009074,-0.007039,-0.008356625,0.000931616097741676,-0.312635,0.14772,-0.083974875,0.161302167247364,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,3,3,FALSE,FALSE,FALSE,FALSE,0,0,0
92.452896,"P15","1.2.1_occon_110_mo_01_ch",108.13068,62,4051.599365,7102.758789,171.745529,-0.012085,0.865926,30.0363,29.6812,30.0363,106.148470844515,106.49196,1.1,18.6,"{""type"":""M"",""msg"":""FADE0"",""time"":92.4482,""dist"":2.52784}",0.608275999999989,1.70827599999999,0,2.2,7.7,0.482051,29.6812,2.2,1.1,0.002686,-0.012614,-0.009928,-0.0117418571428571,0.000909024280675243,0.482051,0.865926,0.677779285714286,0.13827065993516,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,3,3,FALSE,FALSE,FALSE,FALSE,0,0,0
93.36731,"P15","1.2.1_occon_110_mo_01_ch",109.88928,63,4024.273438,7107.010742,170.052811,-0.021987,1.328345,30.5248,30.3219,30.5248,106.148470844515,106.49196,-0.406784,5.4,"{""type"":""M"",""msg"":""FADE0"",""time"":93.3492,""dist"":2.55509}",0.406784000000002,1.83186799063151e-15,0,0,8.8,1.15231,30.3219,0,-0.406784,0.005345,-0.021987,-0.016642,-0.0201398,0.00221835112189211,1.15231,1.328345,1.246296,0.0700152967429261,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,3,3,TRUE,FALSE,FALSE,FALSE,1,1,0
94.376518,"P15","1.2.1_occon_110_mo_01_ch",111.12984,64,3993.868164,7112.95459,167.646179,-0.015951,1.249061,30.8694,30.7335,30.8694,106.148470844515,106.49196,-1.415992,4.8,"{""type"":""M"",""msg"":""FADE0"",""time"":94.3173,""dist"":2.58479}",0.505142000000006,-0.910849999999993,0,-0.91085,4.4,1.377589,30.7335,-0.91085,-1.415992,0.006036,-0.021987,-0.015951,-0.0184758333333333,0.00210941341767484,1.249061,1.377589,1.32229066666667,0.0489095403154299,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,3,4,TRUE,FALSE,FALSE,FALSE,1,1,0
95.387276,"P15","1.2.1_occon_110_mo_01_ch",111.24396,65,3963.439941,7120.009766,166.198471,-0.008057,0.753524,30.9011,30.9011,30.9077,106.148470844515,106.49196,21.9,25.7,"{""type"":""M"",""msg"":""FADE0"",""time"":95.3686,""dist"":2.61728}",0.505180999999993,22.405181,0,7,4.8,1.023379,30.9061,4.8,21.9,0.005533,-0.01359,-0.008057,-0.0106066666666667,0.00259683828273281,0.753524,1.023379,0.889475166666667,0.101556341685621,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,3,4,FALSE,FALSE,FALSE,FALSE,1,1,0
96.299294,"P15","1.2.1_occon_110_mo_01_ch",110.826,66,3936.142822,7126.873535,165.55632,-0.005534,0.345127,30.785,30.785,30.8554,106.148470844515,106.49196,7.8,11,"{""type"":""M"",""msg"":""FADE0"",""time"":96.2755,""dist"":2.64527}",0.406922000000009,8.20692200000001,0,7.5,10.4,0.500095,30.8554,7.5,7.8,0.000977,-0.005534,-0.004557,-0.0049804,0.000392057776354455,0.345127,0.500095,0.4192214,0.0614334942787727,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,3,4,FALSE,FALSE,FALSE,FALSE,1,1,0
97.408371,"P15","1.2.1_occon_110_mo_01_ch",109.5138,67,3903.320557,7135.553711,164.774445,-0.005697,0.154021,30.4205,30.4205,30.6504,106.148470844515,106.49196,6,9.3,"{""type"":""M"",""msg"":""FADE0"",""time"":97.4026,""dist"":2.67978}",0.603531000000004,6.603531,0,7.6,10.9,0.219261,30.6504,7.6,6,0.000854,-0.0059,-0.005046,-0.00540042857142857,0.000365879241072268,0.154021,0.219261,0.179829428571429,0.0239278004272377,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3,4,FALSE,FALSE,FALSE,FALSE,1,1,0
98.521797,"P15","1.2.1_occon_110_mo_01_ch",107.38116,68,3871.053955,7144.59082,163.75354,-0.008219,0.220815,29.8281,29.8281,30.1754,106.148470844515,106.49196,8.2,14,"{""type"":""M"",""msg"":""FADE0"",""time"":98.4602,""dist"":2.71163}",0.607513000000012,8.80751300000001,0,9.3,15.2,0.166894,30.1754,9.3,8.2,0.000366999999999999,-0.008586,-0.008219,-0.00846371428571429,0.000135227850047878,0.166894,0.220815,0.192738285714286,0.0194041209773791,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3,4,FALSE,FALSE,FALSE,FALSE,1,1,0
99.63118,"P15","1.2.1_occon_110_mo_01_ch",104.55948,69,3839.839111,7154.015625,162.33522,-0.011922,0.343006,29.0443,29.0443,29.5091,106.148470844515,106.49196,11.3,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":99.5588,""dist"":2.74397}",0.604934999999998,8.404935,0,16.3,11.8,0.28527,29.5091,11.8,7.8,0.001831,-0.012939,-0.011108,-0.012294,0.000706982319439461,0.28527,0.343006,0.319064,0.0214483129484193,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3,4,FALSE,FALSE,FALSE,FALSE,1,1,0
100.74205,"P15","1.2.1_occon_110_mo_01_ch",101.66472,70,3809.714355,7164.003418,160.843094,-0.009928,0.285151,28.2402,28.2402,28.6679,106.148470844515,106.49196,14.3,8.8,"{""type"":""M"",""msg"":""FADE0"",""time"":100.689,""dist"":2.77632}",0.606071,9.406071,0,11,7.3,0.340052,28.6679,7.3,8.8,0.001669,-0.011597,-0.009928,-0.0108527142857143,0.000690588568851651,0.285151,0.340052,0.316152428571429,0.0200567017299883,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3,4,FALSE,FALSE,FALSE,FALSE,1,1,0
102.154785,"P15","1.2.1_occon_110_mo_01_ch",98.91216,71,3772.763672,7177.314941,159.584457,-0.005534,0.148531,27.4756,27.4756,27.9386,106.148470844515,106.49196,7,10.9,"{""type"":""M"",""msg"":""FADE0"",""time"":102.094,""dist"":2.81542}",0.905922000000004,7.905922,0,13.6,19,0.218353,27.9386,13.6,7,0.001709,-0.007243,-0.005534,-0.0062176,0.000818301655870254,0.148531,0.218353,0.1745209,0.0246892095433972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
103.372246,"P15","1.2.1_occon_110_mo_01_ch",96.4368,72,3741.881836,7189.085938,158.508392,-0.007568,0.223909,26.788,26.788,27.2357,106.148470844515,106.49196,11.2,19.3,"{""type"":""M"",""msg"":""FADE0"",""time"":103.338,""dist"":2.84923}",0.710091000000006,11.910091,0,8.3,13.7,0.165735,27.2357,8.3,11.2,0.001546,-0.008423,-0.006877,-0.007949875,0.000578326264194479,0.165735,0.223909,0.194979625,0.0204454717930227,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
104.182846,"P15","1.2.1_occon_110_mo_01_ch",95.30172,73,3721.865723,7197.100586,157.764984,-0.007406,0.304271,26.4727,26.4727,26.5336,106.148470844515,106.49196,9.1,17.1,"{""type"":""M"",""msg"":""FADE0"",""time"":104.105,""dist"":2.86963}",0.305510999999996,9.405511,0,9.6,17.4,0.270264,26.5336,9.6,9.1,0,-0.007406,-0.007406,-0.007406,0,0.270264,0.304271,0.28711475,0.0146312629068717,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
105.904556,"P15","1.2.1_occon_110_mo_01_ch",97.90308,74,3679.57251,7215.25,155.550262,-0.010417,0.384419,27.1953,26.5468,27.1953,106.148470844515,106.49196,12.1,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":105.847,""dist"":2.91616}",1.21663599999999,9.116636,0,19.7,14.5,0.368864,26.5468,14.5,7.9,0.003377,-0.012939,-0.009562,-0.0113588461538462,0.00108664275378754,0.368864,0.414612,0.399386538461538,0.014538081989585,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
106.710648,"P15","1.2.1_occon_110_mo_01_ch",100.0962,75,3659.491455,7224.570801,154.573578,-0.008057,0.277349,27.8045,27.5645,27.8045,106.148470844515,106.49196,27.4,34.8,"{""type"":""M"",""msg"":""FADE0"",""time"":106.68,""dist"":2.93901}",0.303025000000005,27.703025,0,12.4,7.7,0.324956,27.5645,7.7,27.4,0.002034,-0.010091,-0.008057,-0.0089415,0.000972111619105542,0.277349,0.324956,0.30117075,0.0205383657638577,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
107.720085,"P15","1.2.1_occon_110_mo_01_ch",103.2516,76,3633.888184,7236.977539,153.733261,-0.004557,0.148529,28.681,28.228,28.681,106.148470844515,106.49196,5.9,9,"{""type"":""M"",""msg"":""FADE0"",""time"":107.704,""dist"":2.96786}",0.504149999999996,6.40415,0,14.1,19.4,0.201696,28.228,14.1,5.9,0.002849,-0.007406,-0.004557,-0.00558133333333333,0.00122106472664911,0.148529,0.201696,0.1718305,0.0202863653595216,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
108.935272,"P15","1.2.1_occon_110_mo_01_ch",106.87716,77,3602.213867,7252.851074,152.860977,-0.007243,0.280165,29.6881,29.1507,29.6881,106.148470844515,106.49196,5,9.5,"{""type"":""M"",""msg"":""FADE0"",""time"":108.898,""dist"":3.00265}",0.710196999999994,5.71019699999999,0,4.6,7.6,0.157977,29.1507,4.6,5,0.003052,-0.007406,-0.004354,-0.006642875,0.00119477809505722,0.157977,0.280165,0.2132025,0.0433727110454093,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
110.043083,"P15","1.2.1_occon_110_mo_01_ch",109.14948,78,3572.838623,7268.271973,151.371597,-0.014282,0.528504,30.3193,29.9856,30.3193,106.148470844515,106.49196,9.5,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":109.993,""dist"":3.0354}",0.604666999999992,7.50466699999999,0,15.9,12.2,0.406761,29.9856,12.2,6.9,0.00236,-0.014282,-0.011922,-0.0136308571428571,0.000904688975757493,0.406761,0.528504,0.473285857142857,0.0442902173977827,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,4,FALSE,FALSE,FALSE,FALSE,1,1,0
111.252914,"P15","1.2.1_occon_110_mo_01_ch",111.14712,79,3540.610596,7286.462402,149.788544,-0.007243,0.547492,30.8742,30.5864,30.8742,106.148470844515,106.49196,5.7,10.4,"{""type"":""M"",""msg"":""FADE0"",""time"":111.183,""dist"":3.07176}",0.704345000000004,6.404345,0,9.9,7,0.556892,30.5864,7,5.7,0.006022,-0.013265,-0.007243,-0.009348375,0.00220843318327723,0.546428,0.556892,0.5508805,0.00420000251700606,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
112.464317,"P15","1.2.1_occon_110_mo_01_ch",111.76992,80,3508.343994,7305.621094,148.520752,-0.011434,0.678762,31.0472,30.979,31.0472,106.148470844515,106.49196,16.4,12.3,"{""type"":""M"",""msg"":""FADE0"",""time"":112.382,""dist"":3.10889}",0.705397999999988,13.005398,0,4,8.3,0.583314,30.979,4,12.3,0.00472,-0.011434,-0.006714,-0.010086,0.00188517865769496,0.583314,0.678762,0.631529875,0.0338958835698694,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
113.574623,"P15","1.2.1_occon_110_mo_01_ch",111.43044,81,3479.179199,7323.973633,146.83252,-0.013428,0.723853,30.9529,30.9529,31.0492,106.148470844515,106.49196,9.3,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":113.566,""dist"":3.14566}",0.605323999999996,7.205324,0,9.4,6.9,0.72699,31.0492,6.9,6.6,0.000853999999999999,-0.014282,-0.013428,-0.0140902857142857,0.000344039587976788,0.723853,0.735699,0.731147142857143,0.00446195246607623,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
114.891273,"P15","1.2.1_occon_110_mo_01_ch",109.56384,82,3445.650146,7346.581055,145.125229,-0.009399,0.519545,30.4344,30.4344,30.8069,106.148470844515,106.49196,44.3,53,"{""type"":""M"",""msg"":""FADE0"",""time"":114.791,""dist"":3.18331}",0.811110999999997,45.111111,0,10.5,7.1,0.664978,30.8069,7.1,44.3,0.002686,-0.012085,-0.009399,-0.0102988888888889,0.00104969238880308,0.519545,0.664978,0.593292333333333,0.0501977318362095,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
115.905136,"P15","1.2.1_occon_110_mo_01_ch",107.4168,83,3420.758789,7364.236328,144.084869,-0.008057,0.368746,29.838,29.838,30.2148,106.148470844515,106.49196,12.4,18,"{""type"":""M"",""msg"":""FADE0"",""time"":115.888,""dist"":3.21638}",0.608840999999998,13.008841,0,13.7,19.2,0.449856,30.2148,13.7,12.4,0.000162000000000001,-0.008219,-0.008057,-0.00817271428571429,7.90479059088315e-05,0.368746,0.449856,0.407224571428571,0.0291053437754257,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
117.012772,"P15","1.2.1_occon_110_mo_01_ch",104.4882,84,3394.548096,7383.499512,143.177567,-0.008748,0.348171,29.0245,29.0245,29.4743,106.148470844515,106.49196,14.5,25.1,"{""type"":""M"",""msg"":""FADE0"",""time"":116.959,""dist"":3.24784}",0.603684000000001,15.103684,0,5.2,8.4,0.329612,29.4743,5.2,14.5,0.004028,-0.008748,-0.00472,-0.006772,0.00173234186387483,0.327919,0.348171,0.334885142857143,0.00763725819974183,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
118.225357,"P15","1.2.1_occon_110_mo_01_ch",101.44728,85,3367.074463,7404.522461,141.918808,-0.006388,0.422929,28.1798,28.1798,28.6548,106.148470844515,106.49196,5.5,10.3,"{""type"":""M"",""msg"":""FADE0"",""time"":118.17,""dist"":3.28244}",0.705748999999997,6.205749,0,19.5,13.7,0.380992,28.6548,13.7,5.5,0.003703,-0.010091,-0.006388,-0.007934375,0.00131150218533667,0.380992,0.422929,0.400123125,0.0144210118471773,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5,4,FALSE,FALSE,FALSE,FALSE,1,1,0
119.43959,"P15","1.2.1_occon_110_mo_01_ch",99.09828,86,3340.708252,7425.583496,140.511887,-0.012451,0.560011,27.5273,27.5273,27.8751,106.148470844515,106.49196,10.2,7.3,"{""type"":""M"",""msg"":""FADE0"",""time"":119.419,""dist"":3.31718}",0.706778999999997,8.006779,0,24,18.4,0.485303,27.8751,18.4,7.3,0.002685,-0.012451,-0.009766,-0.011667875,0.00090544329119577,0.485303,0.560011,0.52819,0.0269582602766361,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,6,4,FALSE,FALSE,FALSE,FALSE,1,1,0
120.652695,"P15","1.2.1_occon_110_mo_01_ch",97.8354,87,3315.411133,7447.007324,138.8564,-0.010254,0.484184,27.1765,27.1765,27.3515,106.148470844515,106.49196,11.9,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":120.579,""dist"":3.3489}",0.706786999999991,8.40678699999999,0,11.5,8,0.55646,27.3515,8,7.7,0.000854000000000001,-0.011108,-0.010254,-0.010823375,0.000343639735562032,0.484184,0.55646,0.52563225,0.0255845819293574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,6,4,FALSE,FALSE,FALSE,FALSE,1,1,0
121.868202,"P15","1.2.1_occon_110_mo_01_ch",97.86564,88,3290.852539,7468.997559,137.379303,-0.008586,0.218922,27.1849,27.075,27.1849,106.148470844515,106.49196,17,8.4,"{""type"":""M"",""msg"":""FADE0"",""time"":121.781,""dist"":3.3815}",0.706870999999992,9.10687099999999,0,10.9,6.8,0.390911,27.0882,6.8,8.4,0.001668,-0.010254,-0.008586,-0.009557125,0.000604777748433257,0.218922,0.390911,0.307380125,0.0603219373894002,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,6,4,FALSE,FALSE,FALSE,FALSE,1,1,0
122.978561,"P15","1.2.1_occon_110_mo_01_ch",99.693,89,3268.610107,7489.778809,136.533371,-0.005046,-0.007418,27.6925,27.3825,27.6925,106.148470844515,106.49196,7.9,11.3,"{""type"":""M"",""msg"":""FADE0"",""time"":122.956,""dist"":3.41369}",0.605247000000006,8.50524700000001,0,10,13.6,0.093915,27.3825,10,7.9,0.000325,-0.005371,-0.005046,-0.00509242857142857,0.000122838453727999,-0.007418,0.093915,0.038352,0.0366550933614052,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,6,4,FALSE,FALSE,FALSE,FALSE,1,1,0
124.286125,"P15","1.2.1_occon_110_mo_01_ch",102.57516,90,3242.217041,7515.226562,135.313705,-0.009766,-0.04247,28.4931,27.9659,28.4931,106.148470844515,106.49196,18,10.6,"{""type"":""M"",""msg"":""FADE0"",""time"":124.265,""dist"":3.45037}",0.804130000000001,11.40413,0,8.9,13,-0.037928,27.9659,8.9,10.6,0.003378,-0.009766,-0.006388,-0.00882077777777778,0.00114347647306118,-0.04247,-0.037928,-0.0403398888888889,0.00124346606753506,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,6,4,FALSE,FALSE,FALSE,FALSE,1,1,0
125.803139,"P15","1.2.1_occon_110_mo_01_ch",106.80876,91,3211.352295,7546.585449,133.765015,-0.007568,-0.054182,29.6691,28.8621,29.6691,106.148470844515,106.49196,8.9,13.4,"{""type"":""M"",""msg"":""FADE0"",""time"":125.701,""dist"":3.49196}",1.009705,9.909705,0,42.4,54.4,-0.056913,28.8621,42.4,8.9,0.001343,-0.008911,-0.007568,-0.00779372727272727,0.000424242169263993,-0.066845,-0.054182,-0.0622818181818182,0.00435269052008483,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,6,4,FALSE,FALSE,FALSE,FALSE,1,1,0
