id;drive;speed.kmh;occ_nr;off;OT;TLC;FADE1.TLC.min;last_OT;last_FADE0.off.abs;steer.ampl;true.TLC.1.0;off.sd.avg.100.so;ratio_OT_TLC 
P14;MO_60;60;4;.327805;1.215344;43.615344;13.2;.506125000000001;.269215;.98865;0;.244666784644148;.0278650559307752
P14;MO_60;60;5;.250166;1.525219;14.825219;14.2;1.215344;.327805;.9891;0;.244666784644148;.10288003165417
P14;MO_60;60;6;-.106386;3.445209;18.945209;17.4;1.525219;.250166;.76905;0;.244666784644148;.18185120048029
P14;MO_60;60;7;-.219755;2.940473;16.940473;15.8;3.445209;.106386;.36585;0;.244666784644148;.173576794461406
P14;MO_60;60;8;-.146622;1.722894;8.422894;11.9;2.940473;.219755;2.3436;0;.244666784644148;.204548935318431
P14;MO_60;60;9;-.293736;1.61519;15.41519;18.8;1.722894;.146622;1.35495;0;.244666784644148;.10477911722139
P14;MO_60;60;10;.347097;4.353182;10.153182;12.4;1.61519;.293736;.7506;0;.244666784644148;.428750513878309
P14;MO_60;60;11;.186083;3.741064;9.041064;24.3;4.353182;.347097;1.8126;0;.244666784644148;.413785811050558
P14;MO_60;60;12;-.384688;1.313019;13.913019;6;3.741064;.186083;2.41695;0;.244666784644148;.0943734066632123
P14;MO_60;60;13;-.402841;2.634502;15.834502;10.1;1.313019;.384688;1.73925;0;.244666784644148;.166377319602473
P14;MO_60;60;14;.34505;3.645527;10.545527;11.1;2.634502;.402841;.67725;0;.244666784644148;.345694150704844
P14;MO_60;60;15;.499851;1.92678;12.32678;12.6;3.645527;.34505;1.5201;0;.244666784644148;.156308460116916
P14;MO_60;60;16;.262702;1.113239;15.213239;11.1;1.92678;.499851;.531;0;.244666784644148;.0731756728465253
P14;MO_60;60;17;-.267798;3.337726;25.437726;29.4;1.113239;.262702;.0729;0;.244666784644148;.131211649972171
P14;MO_60;60;18;-.30903;2.74549099999999;13.945491;17.2;3.337726;.267798;.23805;0;.244666784644148;.196873025123317
P14;MO_60;60;19;.554321;4.343453;7.843453;12.4;2.74549099999999;.30903;.22005;0;.244666784644148;.553767964186182
P14;MO_60;60;20;.833426;2.02269;11.82269;4.4;4.343453;.554321;3.03975;0;.244666784644148;.171085429796434
P14;MO_60;60;21;.266706;2.319866;14.419866;9.6;2.02269;.833426;1.20825;0;.244666784644148;.16087985838426
P14;MO_60;60;22;-.235582;2.131012;20.231012;33.6;2.319866;.266706;.6957;0;.244666784644148;.105333929909191
P14;MO_60;60;23;-.1176;3.439423;11.039423;12.4;2.131012;.235582;.31095;0;.244666784644148;.311558221838225
P14;MO_60;60;24;.764756;4.152222;7.952222;7.9;3.439423;.1176;.8424;0;.244666784644148;.522146137268301
P14;MO_60;60;25;.897437;1.311684;9.211684;13.4;4.152222;.764756;1.7397;0;.244666784644148;.142393508070837
P14;MO_60;60;26;.091163;2.64033499999999;32.340335;7.9;1.311684;.897437;2.2707;0;.244666784644148;.0816421660443527
P14;MO_60;60;27;-.241049;3.239319;14.539319;16.7;2.64033499999999;.091163;.14625;0;.244666784644148;.22279716127007
P14;MO_60;60;28;.518475;4.247292;8.347292;10.5;3.239319;.241049;.29295;0;.244666784644148;.508822741554986
P14;MO_60;60;29;.718164;1.62423699999999;8.924237;16.9;4.247292;.518475;3.03975;0;.244666784644148;.182002898399044
P14;MO_60;60;30;.424855;.810256999999993;19.610257;8.1;1.62423699999999;.718164;1.9593;0;.244666784644148;.0413180204624546
P14;MO_60;60;31;-.008796;2.74108100000001;16.541081;18.1;.810256999999993;.424855;.0729;0;.244666784644148;.165713534683737
P14;MO_60;60;32;.250507;3.93347900000001;11.133479;13;2.74108100000001;.008796;.07335;0;.244666784644148;.3533018744635
P14;MO_60;60;33;.484037;2.926941;14.526941;9.4;3.93347900000001;.250507;1.5012;0;.244666784644148;.20148364339058
P14;MO_60;60;34;-.36026;3.849174;8.049174;10.1;2.926941;.484037;.4392;0;.244666784644148;.478207329099855
P14;MO_60;60;35;-.884183;2.22893499999999;15.228935;4.7;3.849174;.36026;2.2707;0;.244666784644148;.146361843425032
P14;MO_60;60;36;-.604401;1.31893099999999;6.21893099999999;8;2.22893499999999;.884183;1.41435;0;.244666784644148;.212083234240739
P14;MO_60;60;37;.162693;1.721901;8.821901;5.7;1.31893099999999;.604401;3.7719;0;.244666784644148;.195184802005826
P14;MO_60;60;38;.017819;1.82601199999999;14.326012;6.8;1.721901;.162693;2.41695;0;.244666784644148;.127461292088823
P14;MO_60;60;39;-.23961;1.722542;18.822542;13.6;1.82601199999999;.017819;.75105;0;.244666784644148;.09151484427555
P14;MO_60;60;40;-.222339;1.925003;10.825003;13.2;1.722542;.23961;.4581;0;.244666784644148;.177829327160464
P14;MO_60;60;41;.311395;3.132645;34.432645;11.3;1.925003;.222339;1.51965;0;.244666784644148;.090978924215668
P14;MO_60;60;42;.443311;2.436806;13.636806;11.9;3.132645;.311395;.69615;0;.244666784644148;.178693309855695
P14;MO_60;60;43;-.039798;2.633712;10.533712;10.8;2.436806;.443311;.60435;0;.244666784644148;.250026961056084
P14;MO_60;60;44;-.666185;2.43368599999999;9.53368599999999;8.2;2.633712;.039798;.3843;0;.244666784644148;.255272304961585
P14;MO_60;60;45;-.772501;2.23211699999999;12.632117;11.7;2.43368599999999;.666185;1.4283;0;.244666784644148;.176701735742314
P14;MO_60;60;46;-.034843;2.82913200000002;8.22913200000002;9.4;2.23211699999999;.772501;.45765;0;.244666784644148;.343794703985793
P14;MO_60;60;47;.511122;2.321685;13.621685;31.4;2.82913200000002;.034843;1.5012;0;.244666784644148;.17044036769313
P14;MO_60;60;48;.049891;3.037735;10.637735;10.2;2.321685;.511122;.76905;0;.244666784644148;.285562199095954
P14;MO_60;60;49;-.476354;2.32861299999999;17.228613;11.9;3.037735;.049891;.82395;0;.244666784644148;.135159632409178
P14;MO_60;60;50;-.408024;1.924362;10.024362;12.4;2.32861299999999;.476354;.29295;0;.244666784644148;.191968526276286
P14;MO_60;60;51;.226689;2.533737;9.633737;8.5;1.924362;.408024;.7506;0;.244666784644148;.263006660862758
P14;MO_60;60;52;.755279;2.433853;8.133853;27.1;2.533737;.226689;.91575;0;.244666784644148;.299225102789539
P14;MO_60;60;53;.677036;1.818558;8.618558;13.9;2.433853;.755279;1.81305;0;.244666784644148;.211004903604524
P14;MO_60;60;54;.097456;1.31178299999999;7.81178299999999;7.3;1.818558;.677036;1.3734;0;.244666784644148;.167923635359558
P14;MO_60;60;55;-.292212;.70640499999999;16.406405;20.6;1.31178299999999;.097456;.8244;0;.244666784644148;.043056659883746
P14;MO_60;60;56;-.495851;.508347000000015;12.608347;11;.70640499999999;.292212;.75105;0;.244666784644148;.0403182907323232
P14;MO_60;60;57;-.383298;2.63012700000002;11.330127;12;.508347000000015;.495851;.6039;0;.244666784644148;.232135703333248
P14;MO_60;60;58;.201564;2.94390899999999;20.843909;7.8;2.63012700000002;.383298;1.593;0;.244666784644148;.141235936119275
P14;MO_60;60;59;.060953;4.45912200000001;16.059122;13.4;2.94390899999999;.201564;.82395;0;.244666784644148;.277669102955941
P14;MO_60;60;60;-.290508;3.441453;19.741453;54.3;4.45912200000001;.060953;.76905;0;.244666784644148;.174326226139484
P14;MO_60;60;61;.247596;4.554947;10.154947;12.2;3.441453;.290508;.16515;0;.244666784644148;.44854463543729
P14;MO_60;60;62;.552225;1.01490799999999;15.914908;36.3;4.554947;.247596;1.4283;0;.244666784644148;.0637708995867265
P14;MO_60;60;63;.624879;1.52652;12.92652;16.8;1.01490799999999;.552225;.23805;0;.244666784644148;.118092108316856
P14;MO_60;60;64;-.139987;3.85484300000002;13.354843;10.5;1.52652;.624879;1.2087;0;.244666784644148;.288647571521434
P14;MO_60;60;65;-.383732;2.42515600000002;8.92515600000002;17.2;3.85484300000002;.139987;2.5497;0;.244666784644148;.271721413048692
P14;MO_60;60;66;.985881;3.440811;4.040811;5.7;2.42515600000002;.383732;1.50165;0;.244666784644148;.851514955784866
P14;MO_60;60;67;1.4378;.908173000000005;-.202223999999995;-.202224;3.440811;.985881;3.84525;0;.244666784644148;-4.49092590394823
P14;MO_60;60;68;1.288747;.511214999999993;-1.61409000000001;-1.61409;.908173000000005;1.4378;1.73925;0;.244666784644148;-.31672025723472
P14;MO_60;60;69;-.206002;3.24049400000001;20.440494;7.5;.511214999999993;1.288747;2.1789;0;.244666784644148;.158533056979935
P14;MO_60;60;70;-.460487;2.127228;10.227228;9.5;3.24049400000001;.206002;1.062;0;.244666784644148;.207996536304852
P14;MO_60;60;71;.335389;2.83450399999998;6.83450399999998;8.6;2.127228;.460487;.67725;0;.244666784644148;.414734412328969
P14;MO_60;60;72;.949968;2.63378900000001;15.833789;5.1;2.83450399999998;.335389;.82395;0;.244666784644148;.166339781337241
P14;MO_60;60;73;.387822;3.142853;13.742853;11.8;2.63378900000001;.949968;1.13535;0;.244666784644148;.228689996174739
P14;MO_60;60;74;-.042791;1.324265;10.024265;15.4;3.142853;.387822;1.44675;0;.244666784644148;.13210594492464
P15;MO_60;60;1;.335513;.919624;13.219624;4.4;.917037;.320684;3.25935;0;.500104069200005;.0695650647855037
P15;MO_60;60;2;.534337;2.94708;12.34708;10.7;.919624;.335513;3.2409;0;.500104069200005;.238686393868024
P15;MO_60;60;3;1.423303;3.45285;3.044545;14.3;2.94708;.534337;6.9444;1;.500104069200005;1.13411035146467
P15;MO_60;60;4;1.026588;3.139718;13.139718;-.916071;3.45285;1.423303;13.8753;0;.500104069200005;.238948659324348
P15;MO_60;60;5;-.683635;3.645975;2.124923;31.1;3.139718;1.026588;9.06795;1;.500104069200005;1.71581511424179
P15;MO_60;60;6;-1.110797;3.735638;-2.026205;-2.026205;3.645975;.683635;19.4067;0;.500104069200005;-1.84366241323065
P15;MO_60;60;7;1.325298;3.554685;-6.266356;-6.266356;3.735638;1.110797;9.92295;0;.500104069200005;-.567265089950204
P15;MO_60;60;8;-.63169;1.313511;4.313511;2.3;3.554685;1.325298;15.78555;0;.500104069200005;.304510872929268
P15;MO_60;60;9;.116933;2.633213;16.333213;3.9;1.313511;.63169;8.29935;0;.500104069200005;.161218310200204
P15;MO_60;60;10;-.387234;4.150986;2.228726;8.8;2.633213;.116933;5.42475;1;.500104069200005;1.86249274249055
P15;MO_60;60;11;-.582988;3.44846;-2.428585;-2.428585;4.150986;.387234;15.25635;0;.500104069200005;-1.41994618265369
P15;MO_60;60;12;1.450679;4.263187;-6.38298400000001;-6.382984;3.44846;.582988;11.1006;0;.500104069200005;-.667898744537037
P15;MO_60;60;13;.787612;3.34169;29.24169;-11.154385;4.263187;1.450679;2.87505;0;.500104069200005;.114278278717817
P15;MO_60;60;14;-1.362544;5.35717;3.336201;15.1;3.34169;.787612;6.12045;1;.500104069200005;1.60576955645059
P15;MO_60;60;15;1.253431;3.941792;-2.524551;-2.524551;5.35717;1.362544;10.00395;0;.500104069200005;-1.56138339055143
P15;MO_60;60;16;-.401699;3.046989;9.546989;3;3.941792;1.253431;18.00045;0;.500104069200005;.319157066170287
P15;MO_60;60;17;1.45215;4.763413;3.95560499999999;5.4;3.046989;.401699;9.288;1;.500104069200005;1.20421857086337
P15;MO_60;60;18;-1.340463;4.349053;-1.313255;-1.313255;4.763413;1.45215;8.0064;0;.500104069200005;-3.31165919794709
P15;MO_60;60;19;.761117;3.846817;7.046817;-6.17054;4.349053;1.340463;7.98705;0;.500104069200005;.545894266872547
P15;MO_60;60;20;.359518;3.338966;14.338966;9.2;3.846817;.761117;14.4333;0;.500104069200005;.232859607868517
P15;MO_60;60;21;.882205;5.064392;45.664392;10.9;3.338966;.359518;5.29155;0;.500104069200005;.110904619073873
P15;MO_60;60;22;.920786;7.707917;4.664238;11.9;5.064392;.882205;2.5632;1;.500104069200005;1.65255653763809
P15;MO_60;60;23;-1.232337;4.25954399999999;6.95954399999999;-3.551781;7.707917;.920786;23.8491;0;.500104069200005;.61204354768071
P15;MO_60;60;24;.500003;3.742974;1.11378500000001;1.9;4.25954399999999;1.232337;12.63825;1;.500104069200005;3.36058934174905
P15;MO_60;60;25;1.610115;3.851463;2.84062899999999;6.1;3.742974;.500003;12.3093;1;.500104069200005;1.35584865183029
P15;MO_60;60;26;-.048744;3.85283600000001;8.45283600000001;-1.520371;3.851463;1.610115;10.935;0;.500104069200005;.45580394556336
P15;MO_60;60;27;.887758;3.23227700000001;4.13227700000001;5.5;3.85283600000001;.048744;12.45555;0;.500104069200005;.782202403178684
P15;MO_60;60;28;-.283014;4.96886499999999;15.968865;-.100212;3.23227700000001;.887758;7.72695;0;.500104069200005;.311159559555422
P15;MO_60;60;29;-1.210229;5.77361299999998;3.646492;6.7;4.96886499999999;.283014;8.757;1;.500104069200005;1.58333351615744
P15;MO_60;60;30;.059595;4.16184999999999;3.24935899999999;-2.637878;5.77361299999998;1.210229;20.03805;0;.500104069200005;1.28082184824761
P15;MO_60;60;31;.645085;4.25817799999999;4.55817799999999;-1.421082;4.16184999999999;.059595;36.25335;0;.500104069200005;.934184228873905
P15;MO_60;60;32;.514904;3.45105000000001;5.45105000000001;-.303573;4.25817799999999;.645085;34.00605;0;.500104069200005;.633098210436522
P15;MO_60;60;33;1.491198;3.64248699999999;3.13459799999998;1.5;3.45105000000001;.514904;31.8141;1;.500104069200005;1.16202683725314
P15;MO_60;60;34;-1.548581;4.348206;-.912169999999995;-.91217;3.64248699999999;1.491198;17.66475;0;.500104069200005;-4.7668811734655
P15;MO_60;60;35;-1.71513;3.34304799999998;3.14019699999998;-5.765854;4.348206;1.548581;14.4846;0;.500104069200005;1.06459817648383
P15;MO_60;60;36;-1.62472;3.041123;.508590999999999;-.707001;3.34304799999998;1.71513;30.5352;0;.500104069200005;5.97950612574742
P15;MO_60;60;37;.777002;2.93807899999999;11.138079;2.4;3.041123;1.62472;17.064;0;.500104069200005;.263786870249348
P15;MO_60;60;38;-1.755906;3.14180000000002;1.92691100000002;9.8;2.93807899999999;.777002;8.29935;1;.500104069200005;1.63048526890966
P15;MO_60;60;39;.799773;3.346847;10.646847;-1.720978;3.14180000000002;1.755906;17.2071;0;.500104069200005;.31435099987818
P15;MO_60;60;40;-.136;3.644195;7.544195;5.1;3.346847;.799773;10.58805;0;.500104069200005;.483046236212081
P15;MO_60;60;41;-1.098714;3.84558100000001;2.73275700000002;18.7;3.644195;.136;12.3822;1;.500104069200005;1.40721659481614
P15;MO_60;60;42;-.936086;2.73523;-1.618546;-1.618546;3.84558100000001;1.098714;15.8265;0;.500104069200005;-1.6899303448898
P15;MO_60;60;43;1.580702;2.639206;-4.865143;-4.865143;2.73523;.936086;4.06935;0;.500104069200005;-.542472441200598
P15;MO_60;60;44;-.329899;3.84681700000002;5.64681700000002;-8.011521;2.639206;1.580702;3.47895;0;.500104069200005;.681236349610764
P15;MO_60;60;45;-1.07743;2.72822600000001;2.92822600000001;5.6;3.84681700000002;.329899;17.7075;0;.500104069200005;.931699260917703
P15;MO_60;60;46;.175812;3.145005;18.745005;-.403152;2.72822600000001;1.07743;14.2857;0;.500104069200005;.167778296138091
P15;MO_60;60;47;.876453;2.947586;12.547586;9.4;3.145005;.175812;3.25935;0;.500104069200005;.23491259593678
P15;MO_60;60;48;.229798;4.44691500000002;8.34691500000002;16.5;2.947586;.876453;3.9915;0;.500104069200005;.532761505298665
P15;MO_60;60;49;1.182115;3.24292;3.14254700000001;4.5;4.44691500000002;.229798;9.19665;1;.500104069200005;1.03194001553517
P15;MO_60;60;50;-1.282597;4.25439399999999;-.605469000000009;-.605469;3.24292;1.182115;.3843;0;.500104069200005;-7.02660912449676
P15;MO_60;60;51;.020513;3.96669;8.66669;-5.266312;4.25439399999999;1.282597;6.28065;0;.500104069200005;.457693767747548
P16;MO_60;60;1;.413577;.918403;4.718403;3.6;1.120839;.284719;5.43825;0;.209569040378846;.194642763663892
P16;MO_60;60;2;1.140251;2.233925;1.930199;4.2;.918403;.413577;.82395;1;.209569040378846;1.1573547597942
P16;MO_60;60;3;.446396;3.242941;10.142941;-.808055;2.233925;1.140251;1.13535;0;.209569040378846;.31972393411339
P16;MO_60;60;4;.118813;4.254623;8.454623;16.6;3.242941;.446396;.9153;0;.209569040378846;.503230362844091
P16;MO_60;60;5;.767095;3.447584;12.147584;5.1;4.254623;.118813;1.7397;0;.209569040378846;.283808204166359
P16;MO_60;60;6;-.183206;3.642535;16.142535;7.9;3.447584;.767095;3.0942;0;.209569040378846;.225648264042791
P16;MO_60;60;7;-.207964;4.864508;17.964508;11.2;3.642535;.183206;1.83105;0;.209569040378846;.27078437104985
P16;MO_60;60;8;-1.065517;4.964691;5.364691;11.9;4.864508;.207964;.98865;0;.209569040378846;.925438389648164
P16;MO_60;60;9;-1.13222;2.631019;9.931019;-.302216;4.964691;1.065517;.3843;0;.209569040378846;.264929409560086
P16;MO_60;60;10;.062339;2.732994;7.632994;7.6;2.631019;1.13222;1.20825;0;.209569040378846;.358050065282378
P16;MO_60;60;11;.948604;2.838734;4.338734;6.1;2.732994;.062339;2.72835;0;.209569040378846;.654277031041774
P16;MO_60;60;12;1.045241;2.940991;.407741999999999;.8;2.838734;.948604;.6777;1;.209569040378846;7.21287235555819
P16;MO_60;60;13;.12537;2.727039;17.627039;8.7;2.940991;1.045241;2.41695;0;.209569040378846;.154707719203435
P16;MO_60;60;14;.015686;4.152611;10.552611;11.8;2.727039;.12537;.31095;0;.209569040378846;.39351502675499
P16;MO_60;60;15;.427481;5.062538;1000005.062538;5.6;4.152611;.015686;2.124;0;.209569040378846;5.06251237083875E-06
P16;MO_60;60;16;.072916;6.384613;15.084613;50.2;5.062538;.427481;.8973;0;.209569040378846;.423253350947751
P16;MO_60;60;17;.56863;4.352165;30.052165;7.8;6.384613;.072916;1.4283;0;.209569040378846;.144820348217841
P16;MO_60;60;18;.050175;6.48120899999999;16.081209;24.4;4.352165;.56863;.0733500000000005;0;.209569040378846;.403029958754966
P16;MO_60;60;19;-.68954;4.263069;44.463069;9.9;6.48120899999999;.050175;.6957;0;.209569040378846;.0958788742180617
P16;MO_60;60;20;-.406684;4.66016400000001;11.160164;1000000;4.263069;.68954;1.2087;0;.209569040378846;.417571283002652
P16;MO_60;60;21;.997063;5.977684;20.277684;5.6;4.66016400000001;.406684;2.19735;0;.209569040378846;.294791259199029
P16;MO_60;60;22;-.895671;5.36978900000001;6.06978900000001;13.9;5.977684;.997063;1.1349;0;.209569040378846;.884674739105429
P16;MO_60;60;23;-1.753341;2.03995499999999;-.101479000000008;-.101479;5.36978900000001;.895671;1.34145;0;.209569040378846;-20.1022379014361
P16;MO_60;60;24;-.953561;1.82147999999999;6.32147999999999;-2.649468;2.03995499999999;1.753341;1.72575;0;.209569040378846;.288141384612463
P16;MO_60;60;25;.896533;2.635818;3.835818;4.9;1.82147999999999;.953561;1.7397;0;.209569040378846;.687159296921804
P16;MO_60;60;26;1.468318;2.62403800000001;.10135600000001;.2;2.635818;.896533;.89685;1;.209569040378846;25.8893208098164
P16;MO_60;60;27;.805702;3.24030999999999;11.04031;-3.02932;2.62403800000001;1.468318;2.8017;0;.209569040378846;.293498099238155
P16;MO_60;60;28;.75943;3.350098;6.350098;6.8;3.24030999999999;.805702;.6777;0;.209569040378846;.527566346220169
P16;MO_60;60;29;1.195367;3.54615;2.23033099999999;3.1;3.350098;.75943;.97065;1;.209569040378846;1.58996579431484
P16;MO_60;60;30;.607366;3.34326899999999;8.64326899999999;-1.720337;3.54615;1.195367;1.5012;0;.209569040378846;.386806079968122
P16;MO_60;60;31;-.857323;3.23507700000002;5.13507700000002;7;3.34326899999999;.607366;.67725;0;.209569040378846;.629995811163106
P16;MO_60;60;32;-.797542;2.32308900000001;.604399999999998;1.2;3.23507700000002;.857323;2.8611;1;.209569040378846;3.84362839179354
P16;MO_60;60;33;1.035842;2.937287;3.237287;4.3;2.32308900000001;.797542;2.72835;0;.209569040378846;.907329810424593
P16;MO_60;60;34;1.498787;2.939483;-.307557000000005;-.307557;2.937287;1.035842;2.5821;0;.209569040378846;-9.55752267059424
P16;MO_60;60;35;.388193;3.039672;16.539672;-3.752549;2.939483;1.498787;1.6479;0;.209569040378846;.183780669894784
P16;MO_60;60;36;-.39914;3.33985899999999;15.739859;16.2;3.039672;.388193;.23805;0;.209569040378846;.212191163847147
P16;MO_60;60;37;-.135701;3.55389500000001;18.253895;11.5;3.33985899999999;.39914;.89685;0;.209569040378846;.194692420439583
P16;MO_60;60;38;.430134;3.950714;12.050714;14;3.55389500000001;.135701;0;0;.209569040378846;.327840657408349
P16;MO_60;60;39;.758969;4.257431;39.957431;27.2;3.950714;.430134;.531;0;.209569040378846;.106549167287557
P16;MO_60;60;40;.34594;4.15501399999999;13.855014;21.9;4.257431;.758969;.2196;0;.209569040378846;.299892443269995
