"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","last_OT","last_FADE0.off"
21.193237,"P03","SO_1.2",100,4,5706.06543,8096.720703,-109.67347,-0.009237,-0.110545,27.7776,12.9,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":21.1447,""dist"":0.424648}",4.854818,11.754818,0,24.9,34.4,0.227624,24.9,6.9,0.003174,-0.010417,-0.007243,-0.00837785714285714,0.000783716865328289,-0.110545,0.227624,0.0601540204081633,0.0932767541409009,4.54656,-0.461873
22.831446,"P03","SO_1.2",100,5,5691.045898,8055.407227,-111.014786,-0.008057,0.02422,27.7775,34.8,40.9,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7455,""dist"":0.467592}",6.375775,41.175775,0,22.1,13.5,0.376634,13.5,34.8,0.003662,-0.009562,-0.0059,-0.0078685,0.00107400809905019,0.004392,0.376634,0.1095433125,0.1125373048897,4.854818,-0.110545
23.915985,"P03","SO_1.2",100,6,5682.046875,8027.834473,-111.041519,-0.009766,1.75372,27.7777,-1.513718,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":23.8663,""dist"":0.497563}",7.468334,5.954616,5.954616,8.3,13,0.08341,8.3,-1.513718,0.004395,-0.009766,-0.005371,-0.00714418666666667,0.00116058255052218,0.08341,1.75372,0.609097973333333,0.513676484175515,6.375775,0.02422
21.34742,"P03","SO_1.2",100,7,5705.400391,8094.020508,-109.585533,-0.011108,0.163529,27.7777,10.2,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.2686,""dist"":0.426584}",4.949106,11.549106,0,19.7,32.2,0.127549,19.7,6.6,0.004882,-0.011108,-0.006226,-0.00846588,0.00134689239665359,0.127549,0.175455,0.15846416,0.0158140528752507,7.468334,1.75372
21.585258,"P03","SO_1.2",100,8,5705.301758,8092.008789,-109.318497,-0.009766,0.747955,27.7775,18.3,14,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4979,""dist"":0.428278}",4.949134,18.949134,0,13.8,9.5,0.214532,9.5,14,0.004842,-0.010905,-0.006063,-0.00791426,0.00146600304604745,0.214532,0.747955,0.43174774,0.165888361337796,4.949106,0.163529
21.105299,"P03","SO_1.2",100,9,5707.18457,8099.121582,-109.149902,-0.009766,0.160313,27.7779,15.8,10.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.0616,""dist"":0.422192}",4.757675,15.557675,0,29.8,14.2,0.163149,14.2,10.8,0.005574,-0.009928,-0.004354,-0.00739458333333333,0.00145302776815705,0.019596,0.163149,0.0753357291666667,0.0440157398586922,4.949134,0.747955
20.898823,"P03","SO_1.2",100,10,5708.772461,8104.20459,-109.329979,-0.008057,-0.015486,27.7776,45.5,18.8,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8513,""dist"":0.416711}",4.544428,23.344428,0,11.7,17,0.220277,11.7,18.8,0.004516,-0.010742,-0.006226,-0.00810095652173913,0.00144607898902933,-0.015486,0.220277,0.091873347826087,0.0581375200152257,4.757675,0.160313
22.866549,"P03","SO_1.2",100,11,5694.064453,8063.146973,-110.681419,-0.009928,0.100173,27.7778,13.4,8.6,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7665,""dist"":0.458897}",6.067538,14.667538,0,9.8,14.1,0.089965,9.8,8.6,0.004191,-0.010091,-0.0059,-0.00785581967213115,0.00128637947366756,0.013068,0.100173,0.0501843442622951,0.0296274387417504,4.544428,-0.015486
25.96792,"P03","SO_1.2",100,12,5663.746094,7984.469238,-113.051498,-0.009766,1.697976,27.7779,-1.91933,23,"{""type"":""M"",""msg"":""FADE0"",""time"":25.8707,""dist"":0.543351}",9.094852,7.175522,7.175522,16.9,11.3,0.20731,11.3,-1.91933,0.005371,-0.010091,-0.00472,-0.00757915384615385,0.00150665516900537,0.201447,1.697976,0.689281868131868,0.463319115801127,6.067538,0.100173
21.927837,"P03","SO_1.2",100,13,5701.530273,8084.662598,-110.480858,-0.012777,-0.347764,27.7776,5.9,2.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8813,""dist"":0.437586}",5.251489,8.051489,0,17.4,11,0.193695,11,2.8,0.006063,-0.012777,-0.006714,-0.00895794339622642,0.00166050868497826,-0.347764,0.193695,0.0152563962264151,0.148112369205762,9.094852,1.697976
20.010708,"P03","SO_1.2",100,14,5717.555176,8130.361328,-108.469589,-0.007568,-0.025429,27.7779,30.4,36.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.9704,""dist"":0.389359}",3.636093,34.036093,0,12.7,19.2,0.243289,12.7,30.4,0.004191,-0.010905,-0.006714,-0.00866478378378378,0.00122722675472282,-0.025429,0.243289,0.143158648648649,0.078576292721086,5.251489,-0.347764
21.903696,"P03","SO_1.2",100,15,5701.866699,8084.681641,-109.80278,-0.009562,-0.024018,27.7776,15.2,9.7,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8282,""dist"":0.436667}",5.248194,14.948194,0,19.8,12.5,0.094211,12.5,9.7,0.006185,-0.010905,-0.00472,-0.00793309433962264,0.0014675817532483,-0.064123,0.094211,-0.00096849056603774,0.0499486788196809,3.636093,-0.025429
22.629887,"P03","SO_1.2",100,16,5695.208496,8067.884766,-111.083611,-0.010417,-0.503898,27.7776,7.3,2.9,"{""type"":""M"",""msg"":""FADE0"",""time"":22.6188,""dist"":0.456495}",5.961783,8.861783,0,27.6,36.2,0.032742,27.6,2.9,0.006063,-0.012451,-0.006388,-0.00874565,0.00153741425914985,-0.503898,0.032742,-0.125143366666667,0.147211836586781,5.248194,-0.024018
20.794151,"P03","SO_1.2",100,17,5711.625977,8112.623047,-108.982132,-0.006877,-0.043822,27.7777,15,20.4,"{""type"":""M"",""msg"":""FADE0"",""time"":20.7241,""dist"":0.407217}",4.149248,19.149248,0,13.1,8.8,0.230631,8.8,15,0.003377,-0.010254,-0.006877,-0.00848764285714286,0.000982341896207881,-0.043822,0.230631,0.114519404761905,0.0882399594614538,5.961783,-0.503898
22.110649,"P03","SO_1.2",100,18,5699.260254,8079.325684,-110.649704,-0.009562,-0.661923,27.7776,7.9,2.4,"{""type"":""M"",""msg"":""FADE0"",""time"":22.0498,""dist"":0.442991}",5.455164,7.855164,0,14.1,20.5,0.247118,14.1,2.4,0.00354,-0.010579,-0.007039,-0.00873352727272727,0.00109556247779894,-0.661923,0.247118,-0.118508109090909,0.270439695716457,4.149248,-0.043822
22.32798,"P03","SO_1.2",100,19,5696.554199,8068.842773,-110.088264,-0.004557,0.441232,27.7777,3.8,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":22.2616,""dist"":0.453638}",5.864742,9.664742,0,13.9,8.8,0.257034,8.8,3.8,0.006551,-0.011108,-0.004557,-0.00729461016949152,0.00151357843874694,0.103235,0.441232,0.196891186440678,0.0927214086723707,5.455164,-0.661923
20.691563,"P03","SO_1.2",100,20,5712.962402,8115.467285,-108.741165,-0.009237,0.312808,27.7777,16.9,11.2,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6352,""dist"":0.404484}",4.045733,15.245733,0,28.5,19.1,0.338323,19.1,11.2,0.004191,-0.010417,-0.006226,-0.00828982926829268,0.00126939646884728,0.312808,0.338647,0.330645951219512,0.00768702594294835,5.864742,0.441232
22.735964,"P03","SO_1.2",100,21,5694.464355,8061.933105,-110.506012,-0.009766,0.906274,27.7775,18.3,14.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.6993,""dist"":0.461697}",6.162689,20.262689,0,29.9,20.4,0.29635,20.4,14.1,0.003378,-0.009766,-0.006388,-0.00788014516129032,0.00101453812226726,0.29635,0.906274,0.548069193548387,0.196277168618461,4.045733,0.312808
19.681087,"P03","SO_1.2",100,22,5721.398926,8141.976562,-108.193687,-0.010254,0.066233,27.7776,9.1,5.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6464,""dist"":0.377256}",3.134643,8.234643,0,14,9.6,0.482464,9.6,5.1,0.001831,-0.010254,-0.008423,-0.00935240625,0.000611319612270679,0.066233,0.482464,0.31039278125,0.124731842980085,6.162689,0.906274
20.610785,"P03","SO_1.2",100,23,5713.068848,8117.026367,-108.824486,-0.009928,-0.086319,27.7778,11.4,6.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5544,""dist"":0.402937}",4.041361,10.541361,0,58,29.9,0.074913,29.9,6.5,0.00354,-0.010091,-0.006551,-0.00844470731707317,0.000993668235476571,-0.086319,0.074913,0.00503612195121951,0.0411864433486282,3.134643,0.066233
21.710804,"P03","SO_1.2",100,24,5703.136719,8088.665527,-109.992569,-0.008219,-0.180899,27.7778,25.8,9.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.7082,""dist"":0.434491}",5.148745,14.948745,0,13.2,19,0.174867,13.2,9.8,0.002522,-0.009399,-0.006877,-0.00830075,0.000770033100256214,-0.180899,0.174867,0.0215995961538462,0.0957630295516602,4.041361,-0.086319
20.918316,"P03","SO_1.2",100,25,5709.771973,8106.157715,-109.253799,-0.009928,0.292595,27.7778,12.2,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8485,""dist"":0.413987}",4.452181,12.252181,0,19.1,13.5,0.517983,13.5,7.8,0.00354,-0.010579,-0.007039,-0.00863808888888889,0.00100164024167231,0.292595,0.517983,0.433799155555556,0.0657976075062265,5.148745,-0.180899
19.988905,"P03","SO_1.2",100,26,5717.691406,8131.578125,-108.627335,-0.007894,-0.277055,27.7781,21.3,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.962,""dist"":0.388513}",3.441242,9.341242,0,13.3,8.9,0.492323,8.9,5.9,0.004557,-0.011108,-0.006551,-0.00894482857142857,0.00126829518473826,-0.277055,0.492323,0.145646171428571,0.237023207205972,4.452181,0.292595
20.703571,"P03","SO_1.2",100,27,5711.755859,8111.945312,-108.524658,-0.007894,0.307009,27.7778,11.5,23.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6229,""dist"":0.407515}",4.248895,15.748895,0,19.8,28.2,0.065522,19.8,11.5,0.002848,-0.008911,-0.006063,-0.007399,0.000903400006325311,0.024963,0.307009,0.110806209302326,0.0884302376104243,3.441242,-0.277055
21.736917,"P03","SO_1.2",100,28,5702.998535,8085.692871,-109.574432,-0.009562,0.701609,27.7779,19.5,14.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.6445,""dist"":0.434873}",5.248924,20.048924,0,10.2,17.2,0.173374,10.2,14.8,0.004557,-0.010254,-0.005697,-0.00802515094339623,0.00123560725332536,0.173374,0.701609,0.41617541509434,0.166069275138585,4.248895,0.307009
21.428959,"P03","SO_1.2",100,29,5706.094238,8094.047852,-109.122322,-0.008057,0.816773,27.7777,4.4,21.3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3444,""dist"":0.426177}",4.951744,9.351744,0,16,11.4,0.265525,11.4,4.4,0.004028,-0.009928,-0.0059,-0.00784432,0.00103265092665747,0.265525,0.816773,0.4972365,0.159491540835147,5.248924,0.701609
19.907473,"P03","SO_1.2",100,30,5718.564941,8132.223633,-107.953575,-0.006714,0.365995,27.7779,8.2,14.3,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8629,""dist"":0.387105}",3.441853,11.641853,0,32.2,44.7,0.264029,32.2,8.2,0.003865,-0.010579,-0.006714,-0.00807062857142857,0.00108966948809137,0.264029,0.365995,0.309103914285714,0.0293996723324792,4.951744,0.816773
20.0977,"P04","SO_1.2",100,1,5716.088867,8123.876953,-108.50927,-0.008219,0.610659,27.7777,51.8,26.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.0183,""dist"":0.394919}",3.746351,30.346351,0,55.4,1e+06,0.361627,55.4,26.6,0.005371,-0.010417,-0.005046,-0.00844652631578947,0.00191691322445738,0.35869,0.629224,0.505899105263158,0.106706486230521,NA,NA
22.233837,"P04","SO_1.2",100,2,5716.95166,8126.708984,-107.822472,-0.005697,0.553203,27.778,3.7,8.5,"{""type"":""M"",""msg"":""FADE0"",""time"":22.2234,""dist"":0.393837}",3.634844,7.334844,0,9.1,14,0.200984,9.1,3.7,0.003052,-0.008586,-0.005534,-0.00693072972972973,0.000876779354248283,0.192716,0.553203,0.312092756756757,0.110752812190633,3.746351,0.610659
22.040386,"P04","SO_1.2",100,3,5701.556641,8083.317871,-109.575203,-0.010091,0.152387,27.7778,15.9,11.5,"{""type"":""M"",""msg"":""FADE0"",""time"":21.9753,""dist"":0.43834}",5.360227,16.860227,0,20.7,8.6,0.141025,8.6,11.5,0.00472,-0.010091,-0.005371,-0.00674477777777778,0.00103896135847418,-0.210913,0.152387,-0.0754895925925926,0.114595656024805,3.634844,0.553203
22.453573,"P04","SO_1.2",100,4,5699.533691,8065.613281,-107.702774,-0.005371,0.659063,27.7784,-3.135208,-1.413805,"{""type"":""M"",""msg"":""FADE0"",""time"":22.4428,""dist"":0.457342}",5.973587,2.838379,2.838379,4.2,6.6,-0.096664,4.2,-3.135208,0.004883,-0.006226,-0.001343,-0.00495478333333333,0.00110257662928539,-1.80134,1.858287,0.183185533333333,0.913841139037564,5.360227,0.152387
22.532637,"P04","SO_1.2",100,5,5698.772949,8080.203125,-112.155075,-0.015299,-1.449831,27.7777,1.8,-0.304039,"{""type"":""M"",""msg"":""FADE0"",""time"":22.5187,""dist"":0.443612}",5.459278,5.155239,5.155239,4.4,8.2,0.038077,4.4,-0.304039,0.009602,-0.015299,-0.005697,-0.0125162727272727,0.00139835795839191,-1.449831,0.415862,-0.0568365272727272,0.535164557137641,5.973587,0.659063
19.705853,"P04","SO_1.2",100,6,5720.520508,8138.463867,-107.732658,-0.006877,0.309407,27.7782,9.2,15.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6308,""dist"":0.379712}",3.23174,12.43174,0,9.2,15.1,-0.033219,9.2,9.2,0.002685,-0.009562,-0.006877,-0.008551,0.000841720522204371,-0.033219,0.309407,0.166648848484848,0.11107756725092,5.459278,-1.449831
20.409954,"P04","SO_1.2",100,7,5714.428711,8121.097168,-108.620651,-0.006551,-0.088152,27.7779,12.6,17.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.3603,""dist"":0.398823}",3.84314,16.44314,0,9.2,13.3,0.068216,9.2,12.6,0.003865,-0.009562,-0.005697,-0.00803671794871795,0.000981890093236346,-0.088152,0.068216,-0.000746435897435902,0.0391774519131892,3.23174,0.309407
20.227978,"P04","SO_1.2",100,8,5717.354492,8125.788574,-107.035652,-0.005371,1.239906,27.7779,-0.202856,3.8,"{""type"":""M"",""msg"":""FADE0"",""time"":20.1955,""dist"":0.393938}",3.739256,3.5364,3.5364,5.7,8.6,-0.061618,5.7,-0.202856,0.004191,-0.007731,-0.00354,-0.00546644736842105,0.00106924486355377,-0.061618,1.239906,0.431460289473684,0.404737545215709,3.84314,-0.088152
19.081974,"P04","SO_1.2",100,9,5727.334473,8159.464844,-106.790962,-0.012614,0.542911,27.7776,10.1,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.0629,""dist"":0.35918}",2.4242,9.8242,0,4.2,6.7,-0.321552,4.2,7.4,0.009399,-0.012614,-0.003215,-0.01026536,0.00292207277858258,-0.321552,0.542911,0.17294436,0.281385114871191,3.739256,1.239906
19.493179,"P04","SO_1.2",100,10,5721.648438,8143.930176,-108.107132,-0.008423,-0.287275,27.7781,13.8,5.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.4425,""dist"":0.374848}",3.028391,8.428391,0,15.1,21.9,0.107345,15.1,5.4,0.003662,-0.010905,-0.007243,-0.00927735483870968,0.000951037417714189,-0.287275,0.107345,-0.0322716129032258,0.123090465815642,2.4242,0.542911
20.287884,"P04","SO_1.2",100,11,5713.77002,8119.765625,-108.965179,-0.006714,-0.296959,27.778,18.7,23.2,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2372,""dist"":0.400254}",3.942143,22.642143,0,14.6,9.6,-0.077119,9.6,18.7,0.003214,-0.009928,-0.006714,-0.009325075,0.000590180780104815,-0.296959,-0.036461,-0.096980375,0.0742763461487891,3.028391,-0.287275
20.695803,"P04","SO_1.2",100,12,5712.366211,8113.147949,-108.714737,-0.005046,0.49321,27.7782,5.3,9.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6677,""dist"":0.40763}",4.142538,9.442538,0,18.7,14.6,0.12841,14.6,5.3,0.005859,-0.010905,-0.005046,-0.0092967380952381,0.00168127369051437,0.12841,0.513133,0.428943071428571,0.110817334484121,3.942143,-0.296959
18.968176,"P04","SO_1.2",100,13,5726.169922,8155.88916,-106.109001,-0.006877,0.493739,27.7778,2.4,7.1,"{""type"":""M"",""msg"":""FADE0"",""time"":18.9227,""dist"":0.362248}",2.525797,4.925797,0,5,7,-0.344832,5,2.4,0.010753,-0.008423,0.00233,-0.00390080769230769,0.00370013959757446,-0.360068,0.493739,-0.0464259615384615,0.285410919780653,4.142538,0.49321
20.498507,"P04","SO_1.2",100,14,5713.875977,8117.686035,-108.743416,-0.011922,0.469651,27.7779,9.4,6.4,"{""type"":""M"",""msg"":""FADE0"",""time"":20.4474,""dist"":0.402222}",4.038401,10.438401,0,4.5,8,0.016246,4.5,6.4,0.007568,-0.012614,-0.005046,-0.00980039024390244,0.00160956677211678,0.016246,0.497684,0.388461195121951,0.145279785209818,2.525797,0.493739
21.12534,"P04","SO_1.2",100,15,5707.596191,8100.524414,-109.591316,-0.010091,0.077371,27.7777,10.4,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.0422,""dist"":0.41961}",4.748787,10.848787,0,46.3,27.9,0.244994,27.9,6.1,0.003214,-0.010091,-0.006877,-0.00889585416666667,0.00120624463821246,0.077371,0.255078,0.194696791666667,0.0441704483240454,4.038401,0.469651
20.703876,"P04","SO_1.2",100,16,5711.121582,8108.597656,-107.899719,-0.004883,0.80148,27.7777,1.2,5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6862,""dist"":0.412665}",4.346849,5.546849,0,6.7,9.7,-0.090985,6.7,1.2,0.003377,-0.007243,-0.003866,-0.00584,0.00102224422513113,-0.102502,0.80148,0.181668295454545,0.271283642499239,4.748787,0.077371
20.514071,"P04","SO_1.2",100,17,5714.837891,8119.724121,-108.069527,-0.008586,0.746438,27.7775,5.7,56.9,"{""type"":""M"",""msg"":""FADE0"",""time"":20.4725,""dist"":0.400236}",3.941361,9.641361,0,6.1,9.1,-0.236563,6.1,5.7,0.005371,-0.009562,-0.004191,-0.007706625,0.00138653894297442,-0.236563,0.746438,0.22576685,0.309741295145626,4.346849,0.80148
20.994921,"P04","SO_1.2",100,18,5708.306152,8104.282715,-109.318611,-0.009562,-0.48112,27.7779,11.2,5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.9046,""dist"":0.415556}",4.545004,9.545004,0,7.7,10.8,-0.204756,7.7,5,0.005412,-0.009766,-0.004354,-0.00821060869565217,0.00108261142055804,-0.48112,-0.204756,-0.318924130434783,0.0830361952191422,3.941361,0.746438
19.796904,"P04","SO_1.2",100,19,5719.109375,8136.518555,-108.641525,-0.007731,-0.455233,27.7776,13.8,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7125,""dist"":0.381737}",3.330086,6.830086,0,28.8,37.3,0.214431,28.8,3.5,0.002848,-0.010579,-0.007731,-0.00946761764705882,0.000791440612627067,-0.455233,0.214431,-0.0481477941176471,0.200190939574558,4.545004,-0.48112
20.965714,"P04","SO_1.2",100,20,5708.937988,8103.753906,-109.018951,-0.006551,0.294413,27.7779,8,13.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.9149,""dist"":0.417014}",4.553336,12.553336,0,5.1,8.4,0.064821,5.1,8,0.007568,-0.011922,-0.004354,-0.00845204347826087,0.00209319519667922,0.064821,0.360697,0.274082673913043,0.0788069656464606,3.330086,-0.455233
20.579802,"P04","SO_1.2",100,21,5713.447266,8113.376953,-107.934723,-0.009237,1.458323,27.7776,-0.810286,33,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5744,""dist"":0.407739}",4.139668,3.329382,3.329382,5.4,9.3,0.004922,5.4,-0.810286,0.00354,-0.009237,-0.005697,-0.00755290476190476,0.000961558714504833,0.004922,1.458323,0.670642880952381,0.441747543740363,4.553336,0.294413
19.692694,"P04","SO_1.2",100,22,5719.062988,8135.494629,-108.679695,-0.009074,-0.184696,27.778,9.1,4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.624,""dist"":0.383165}",3.342495,7.342495,0,17.5,12.6,0.150078,12.6,4,0.00236,-0.011434,-0.009074,-0.0106655588235294,0.000557050195832801,-0.184696,0.207977,0.111251294117647,0.114870311624716,4.139668,1.458323
20.381235,"P04","SO_1.2",100,23,5714.728516,8116.967773,-107.231171,-0.005371,1.53695,27.778,-0.706621,2.9,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2966,""dist"":0.401724}",3.942514,3.235893,3.235893,17.3,13.8,0.14791,13.8,-0.706621,0.009888,-0.013265,-0.003377,-0.007099475,0.00348409055188265,0.14791,1.53695,0.73338555,0.373580673189837,3.342495,-0.184696
18.777168,"P04","SO_1.2",100,24,5726.847168,8160.172852,-106.958801,-0.010254,-0.132801,27.778,12.1,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6968,""dist"":0.356953}",2.424112,9.824112,0,9.3,13,-0.20256,9.3,7.4,0.006063,-0.010254,-0.004191,-0.0077458,0.00153543829247547,-0.213409,-0.132801,-0.17862388,0.0286290120861106,3.942514,1.53695
20.287508,"P04","SO_1.2",100,25,5713.182617,8119.73877,-109.355186,-0.010742,-0.853226,27.7777,5.3,1.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2391,""dist"":0.400472}",3.941366,5.041366,0,15,8.8,-0.003914,8.8,1.1,0.002319,-0.010742,-0.008423,-0.009595875,0.000717828355581557,-0.853226,-0.003914,-0.342522775,0.25494507643578,2.424112,-0.132801
19.794844,"P04","SO_1.2",100,26,5719.676758,8136.888184,-107.696335,-0.006063,-0.01025,27.7778,7.7,12.2,"{""type"":""M"",""msg"":""FADE0"",""time"":19.777,""dist"":0.383036}",3.337723,11.037723,0,8.5,12.3,-0.148851,8.5,7.7,0.003703,-0.009237,-0.005534,-0.00755058823529412,0.00100714517378058,-0.152563,-0.01025,-0.0992637941176471,0.0444499283285235,3.941366,-0.853226
19.285114,"P04","SO_1.2",100,27,5723.825195,8148.990234,-107.334686,-0.010905,0.28112,27.778,11.7,8.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2326,""dist"":0.369316}",2.83061,10.93061,0,7.7,12.3,-0.013438,7.7,8.1,0.004679,-0.010905,-0.006226,-0.00857737931034483,0.00103255585853029,-0.013438,0.28112,0.14684075862069,0.095754455659349,3.337723,-0.01025
19.286037,"P04","SO_1.2",100,28,5722.624023,8146.474609,-108.211761,-0.013102,-0.126846,27.7776,5.9,3.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1881,""dist"":0.370816}",2.931987,6.031987,0,6.9,11.1,-0.042739,6.9,3.1,0.007365,-0.013265,-0.0059,-0.0109496666666667,0.00173451593830379,-0.126846,0.08495,0.0243731666666667,0.0577444378966992,2.83061,0.28112
19.888685,"P04","SO_1.2",100,29,5717.648438,8128.377441,-107.940018,-0.009562,0.691262,27.7777,19.6,15,"{""type"":""M"",""msg"":""FADE0"",""time"":19.866,""dist"":0.391676}",3.644502,18.644502,0,7.9,13.3,0.096567,7.9,15,0.002848,-0.009562,-0.006714,-0.00814013513513514,0.000918344166970645,0.096567,0.691262,0.382748351351351,0.186512662957687,2.931987,-0.126846
19.591856,"P04","SO_1.2",100,30,5719.970703,8137.680664,-109.01667,-0.013265,0.00106,27.7777,5.1,2.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5387,""dist"":0.381293}",3.233454,5.933454,0,4.5,8.3,0.280368,4.5,2.7,0.009074,-0.013957,-0.004883,-0.0121565151515152,0.00234821211405098,0.00106,0.472769,0.349805939393939,0.12697005264996,3.644502,0.691262
19.289829,"P05","SO_1.2",100,1,5722.45166,8145.852051,-108.124542,-0.007243,-0.101982,27.7782,29.1,33.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1988,""dist"":0.371753}",2.931919,32.031919,0,14.1,9.4,0.539759,9.4,29.1,0.002523,-0.009766,-0.007243,-0.00912413333333333,0.000741637737263506,-0.101982,0.539759,0.259834733333333,0.196145571800716,NA,NA
21.500282,"P05","SO_1.2",100,2,5705.09082,8093.961914,-109.956047,-0.009399,-0.116337,27.7779,10.7,5.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4055,""dist"":0.426273}",4.854049,10.254049,0,19.5,28.3,0.273474,19.5,5.4,0.001994,-0.009562,-0.007568,-0.00869032653061225,0.000709061480284417,-0.116337,0.273474,0.136219979591837,0.101379371011293,2.931919,-0.101982
